"","id","review_date","location","restaurant_name","review"
"1033","rn542981863","Reviewed November 24, 2017 "," Patong","la dolce vita restaurant","This modern restaurant is a great find away from the bustle of Patong. The food is very tasty, I had the pizza and my wife had the pasta special- amazing. The meal included complimentary appetiser and bread. The chef even pops into the dinning area...More"
"1034","rn542833788","Reviewed November 23, 2017 "," Patong","la dolce vita restaurant","We were so lucky to find this lovely little place.
My wife and I ate here as many times as possible after finding it.
The food is to die for, beautiful to look at and even better to eat.
So friendly with discrete and caring...More"
"1035","rn542620235","Reviewed November 22, 2017 "," Patong","la dolce vita restaurant","After 10 days we were looking for a change from Thai food and this place was amazing. Food was excellent and the service was very good also. We even had the chef come out and welcome us to the restaurant and ask us how the...More"
"1036","rn542228198","Reviewed November 20, 2017 "," Patong","la dolce vita restaurant","Table service was good. One waiter excelled (the Italian guy). Food was average-good, the eggplant parm was great! A little salty for an Asian palette (I am North American so I didn't find it too bad)."
"1037","rn542180335","Reviewed November 20, 2017 "," Patong","la dolce vita restaurant","I ate probably the best pizza I have ever tasted at this restaurant. Service was great and the restaurant itself is lovely.
Add this restaurant to you list of must visits when your in Patong you won’t be disappointed."
"1038","rn541466835","Reviewed November 16, 2017 "," Patong","la dolce vita restaurant","Went here last night after reading the reviews ordered spag bol (my fave) the pasta was amazing so fresh and not over cooked service was brilliant so gutted I didn't get the lamb chops somebody next to me did and they looked amazing!!"
"1039","rn541368903","Reviewed November 16, 2017 "," Patong","la dolce vita restaurant","I went here with my friends during our stay in Patong and this was one of the best meals we had.
And the service was spot-on. You can tell this is a european type of restaurants.
Even though one of us had to wait a...More"
"1040","rn541340980","Reviewed November 16, 2017 "," Patong","la dolce vita restaurant","We just ate 2 pizzas here, after 5 days thai Food, we needed something non-thai. This restaurant is Perfect , excellent service And pizzas were great with reasonable prices."
"1041","rn540886077","Reviewed November 14, 2017 "," Patong","la dolce vita restaurant","We dined her last night for the first time. The service was wonderful and the food was to die for. The traditional Italian Food is served at its finest.
In fact the food was that delicious we couldn’t resist another visit before we headed back...More"
"1042","rn540841765","Reviewed November 13, 2017 "," Patong","la dolce vita restaurant","We had spaghetti with seafood and it was delicious and relatively cheap - approximately 8euro per dish. Waitress was very nice and helpful."
"1043","rn540400548","Reviewed November 12, 2017 "," Patong","la dolce vita restaurant","We visited La Dolce Vita and this was by far the best restaurant in the Patong area - and we’ve been to many. One thing is, and only minor, the interior could be more exotic, but nothing to be said on the food and service."
"1044","rn540077891","Reviewed November 10, 2017 "," Patong","la dolce vita restaurant","Stopped off one afternoon for lunch and was very impressed. Very authentic food cooked really well and in a nice clean and friendly place."
"1045","rn538733224","Reviewed November 6, 2017 "," Patong","la dolce vita restaurant","Italian in Phuket ? No need to be homesick!! Fabulous Pitza pasta anti pasta deserts...At very reasonable prices including the house wine Go see for yourself. Sublime <f0><U+009F><U+0091><U+008F><f0><U+009F><U+0091><U+008F>"
"1046","rn536307801","Reviewed October 26, 2017 "," Patong","la dolce vita restaurant","Thanks to some helpful Trip Advisor recommendations, we had a delightful pizza meal at La Dolce Vita before the Simon Cabaret and we were very impressed with the food and service. I wish we'd had more time to come back and enjoy their service on...More"
"1047","rn535342655","Reviewed October 23, 2017 "," Patong","la dolce vita restaurant","I have been searching for an Italian restaurant to satisfy my very fussy 9 year old daughter. She loved the spaghetti Bolognese and gnocchi. Have to say I was impressed with food, service and price. Highly recommended."
"1048","rn533917976","Reviewed October 17, 2017 "," Patong","la dolce vita restaurant","We came on Tuesday evening and the restaurant was very quiet. Staff was friendly and attentive. We ordered beef Carpaccio, 4 cheese pizza and lasagna. We also had 1/2 litre of wine (not bad for the price). Very good value and food was pretty good....More"
"1049","rn533715929","Reviewed October 17, 2017 "," Patong","la dolce vita restaurant","Absolutely need to try this restaurant if you come in Phuket. The meals and service provided to me by the execellent staff were fantastic.Great value for food and wine.
Probably the one thhe best Italian restaurant for value in Patong Area.!!!!"
"1050","rn533482591","Reviewed October 16, 2017 "," Patong","la dolce vita restaurant","The restaurant offer a wide choice of cooked food.
Excellent pasta as well as second fish dishes.
Friendly location
Recommended!"
"1051","rn532807166","Reviewed October 14, 2017 "," Patong","la dolce vita restaurant","Fantastic Italian food, we eat here often when visiting Patong. We have never had a bad meal here and the food is delicious. One of the best Italian restaurants I have eaten at. Not expensive. Highly recommend if you are looking for a change to...More"
"1052","rn530572472","Reviewed October 6, 2017 "," Patong","la dolce vita restaurant","Great food, great staff, nice atmosphere and reasonable prices. Big assortiment of vines and dishes. We ordered as a starter a fresh italian cheese Burrata and a Parma ham. As the main course beef Angus and a green pepper fillet. Perfectly cooked! They also have...More"
"1053","rn530555864","Reviewed October 6, 2017 "," Patong","la dolce vita restaurant","A friend of mine advice us to go to LA Dolce vita, what can I say everything were just perfect , great food, great staff, I normally don't eat Italian far from home but trust me this place deserve at least one night.
Friendly Atmosphere...More"
"1054","rn529752375","Reviewed October 3, 2017 "," Patong","la dolce vita restaurant","Ours family absolutely love this restaurant and never disappoint! Great service,owners was very nice, foods was spectacular it’s all about the sauce plus wines! Oh, at the ends of ours meals is homemade Limoncello to completed our dinners! We’re definitely looking forward for great foods,wines,bread...More"
"1055","rn529561717","Reviewed October 3, 2017 "," Patong","la dolce vita restaurant","I love this place and it is the perfect restaurant where you can taste real Italian food away from home. From meat to fish it is a lovely Italian corner in Patong. Last but not least it is also well served and presented! :-) Great...More"
"1056","rn521060132","Reviewed September 4, 2017 "," Patong","la dolce vita restaurant","<U+3053><U+3053><U+306E><U+30CB><U+30E7><U+30C3><U+30AD><U+3068><U+30B7><U+30FC><U+30D5><U+30FC><U+30C9><U+3092><U+4F7F><U+3063><U+305F><U+30D1><U+30B9><U+30BF><U+304C><U+5927><U+597D><U+304D><U+3067><U+3001><U+30D7><U+30FC><U+30B1><U+30C3><U+30C8><U+306B><U+6EDE><U+5728><U+3057><U+3066><U+3044><U+308B>1<U+5E74><U+304F><U+3089><U+3044><U+306E><U+9593><U+306B><U+4F55><U+5EA6><U+3082><U+8DB3><U+3092><U+904B><U+3073><U+307E><U+3057><U+305F><U+3002><U+304A><U+5E97><U+3082><U+6E05><U+6F54><U+3067><U+30B9><U+30BF><U+30C3><U+30D5><U+3082><U+30D5><U+30EC><U+30F3><U+30C9><U+30EA><U+30FC><U+3002><U+307E><U+305F><U+30D7><U+30FC><U+30B1><U+30C3><U+30C8><U+306B><U+884C><U+3063><U+305F><U+3089><U+3001>1<U+756A><U+5148><U+306B><U+884C><U+304D><U+305F><U+3044><U+304A><U+5E97><U+3067><U+3059><U+3002>
Here is my favorite place to have a nice meal. I'm missing their gnocchi and friendly staffs. If I could go back to Phuket, I wanna go there first."
